name,target,category
"part1.wav",13,"puerta"
"part2.wav",13,"puerta"
"part3.wav",13,"puerta"
"part4.wav",13,"puerta"
"part5.wav",16,"idle"
"part6.wav",16,"idle"
"part7.wav",16,"idle"
"part8.wav",16,"idle"
"part9.wav",16,"idle"
"part10.wav",16,"idle"
"part11.wav",16,"idle"
"part12.wav",16,"idle"
"part13.wav",16,"idle"
"part14.wav",16,"idle"
"part15.wav",16,"idle"
"part16.wav",16,"idle"
"part17.wav",8,"grifo_banio"
"part18.wav",8,"grifo_banio"
"part19.wav",8,"grifo_banio"
"part20.wav",8,"grifo_banio"
"part21.wav",8,"grifo_banio"
"part22.wav",8,"grifo_banio"
"part23.wav",8,"grifo_banio"
"part24.wav",8,"grifo_banio"
"part25.wav",8,"grifo_banio"
"part26.wav",8,"grifo_banio"
"part27.wav",8,"grifo_banio"
"part28.wav",8,"grifo_banio"
"part29.wav",8,"grifo_banio"
"part30.wav",8,"grifo_banio"
"part31.wav",8,"grifo_banio"
"part32.wav",8,"grifo_banio"
"part33.wav",8,"grifo_banio"
"part34.wav",8,"grifo_banio"
"part35.wav",8,"grifo_banio"
"part36.wav",8,"grifo_banio"
"part37.wav",8,"grifo_banio"
"part38.wav",16,"idle"
"part39.wav",16,"idle"
"part40.wav",16,"idle"
"part41.wav",16,"idle"
"part42.wav",16,"idle"
"part43.wav",16,"idle"
"part44.wav",16,"idle"
"part45.wav",16,"idle"
"part46.wav",16,"idle"
"part47.wav",16,"idle"
"part48.wav",16,"idle"
"part49.wav",16,"idle"
"part50.wav",6,"ducha"
"part51.wav",6,"ducha"
"part52.wav",6,"ducha"
"part53.wav",6,"ducha"
"part54.wav",6,"ducha"
"part55.wav",6,"ducha"
"part56.wav",6,"ducha"
"part57.wav",6,"ducha"
"part58.wav",6,"ducha"
"part59.wav",6,"ducha"
"part60.wav",6,"ducha"
"part61.wav",6,"ducha"
"part62.wav",6,"ducha"
"part63.wav",6,"ducha"
"part64.wav",6,"ducha"
"part65.wav",6,"ducha"
"part66.wav",6,"ducha"
"part67.wav",6,"ducha"
"part68.wav",6,"ducha"
"part69.wav",6,"ducha"
"part70.wav",6,"ducha"
"part71.wav",6,"ducha"
"part72.wav",6,"ducha"
"part73.wav",6,"ducha"
"part74.wav",6,"ducha"
"part75.wav",6,"ducha"
"part76.wav",6,"ducha"
"part77.wav",6,"ducha"
"part78.wav",6,"ducha"
"part79.wav",6,"ducha"
"part80.wav",6,"ducha"
"part81.wav",6,"ducha"
"part82.wav",6,"ducha"
"part83.wav",6,"ducha"
"part84.wav",6,"ducha"
"part85.wav",6,"ducha"
"part86.wav",6,"ducha"
"part87.wav",6,"ducha"
"part88.wav",6,"ducha"
"part89.wav",6,"ducha"
"part90.wav",6,"ducha"
"part91.wav",6,"ducha"
"part92.wav",6,"ducha"
"part93.wav",6,"ducha"
"part94.wav",6,"ducha"
"part95.wav",6,"ducha"
"part96.wav",6,"ducha"
"part97.wav",6,"ducha"
"part98.wav",6,"ducha"
"part99.wav",6,"ducha"
"part100.wav",6,"ducha"
"part101.wav",6,"ducha"
"part102.wav",6,"ducha"
"part103.wav",6,"ducha"
"part104.wav",6,"ducha"
"part105.wav",6,"ducha"
"part106.wav",6,"ducha"
"part107.wav",6,"ducha"
"part108.wav",6,"ducha"
"part109.wav",6,"ducha"
"part110.wav",6,"ducha"
"part111.wav",6,"ducha"
"part112.wav",6,"ducha"
"part113.wav",16,"idle"
"part114.wav",16,"idle"
"part115.wav",16,"idle"
"part116.wav",16,"idle"
"part117.wav",16,"idle"
"part118.wav",16,"idle"
"part119.wav",16,"idle"
"part120.wav",13,"puerta"
"part121.wav",13,"puerta"
"part122.wav",13,"puerta"
"part123.wav",13,"puerta"
"part124.wav",13,"puerta"
"part125.wav",16,"idle"
"part126.wav",16,"idle"
"part127.wav",16,"idle"
"part128.wav",16,"idle"
"part129.wav",16,"idle"
"part130.wav",16,"idle"
"part131.wav",16,"idle"
"part132.wav",16,"idle"
"part133.wav",16,"idle"
"part134.wav",16,"idle"
"part135.wav",16,"idle"
"part136.wav",2,"cisterna"
"part137.wav",2,"cisterna"
"part138.wav",2,"cisterna"
"part139.wav",2,"cisterna"
"part140.wav",2,"cisterna"
"part141.wav",2,"cisterna"
"part142.wav",2,"cisterna"
"part143.wav",2,"cisterna"
"part144.wav",16,"idle"
"part145.wav",16,"idle"
"part146.wav",16,"idle"
"part147.wav",16,"idle"
"part148.wav",16,"idle"
"part149.wav",16,"idle"
"part150.wav",16,"idle"
"part151.wav",16,"idle"
"part152.wav",16,"idle"
"part153.wav",13,"puerta"
"part154.wav",13,"puerta"
"part155.wav",13,"puerta"
"part156.wav",13,"puerta"
"part157.wav",16,"idle"
"part158.wav",16,"idle"
"part159.wav",16,"idle"
"part160.wav",16,"idle"
