name,target,category
"part1.wav",15,"timbre"
"part2.wav",15,"timbre"
"part3.wav",15,"timbre"
"part4.wav",15,"timbre"
"part5.wav",16,"idle"
"part6.wav",16,"idle"
"part7.wav",16,"idle"
"part8.wav",16,"idle"
"part9.wav",16,"idle"
"part10.wav",16,"idle"
"part11.wav",16,"idle"
"part12.wav",16,"idle"
"part13.wav",16,"idle"
"part14.wav",16,"idle"
"part15.wav",16,"idle"
"part16.wav",16,"idle"
"part17.wav",13,"puerta"
"part18.wav",13,"puerta"
"part19.wav",13,"puerta"
"part20.wav",13,"puerta"
"part21.wav",13,"puerta"
"part22.wav",16,"idle"
"part23.wav",16,"idle"
"part24.wav",16,"idle"
"part25.wav",16,"idle"
"part26.wav",16,"idle"
"part27.wav",16,"idle"
"part28.wav",16,"idle"
"part29.wav",16,"idle"
"part30.wav",16,"idle"
"part31.wav",16,"idle"
"part32.wav",16,"idle"
"part33.wav",16,"idle"
"part34.wav",3,"conversacion"
"part35.wav",3,"conversacion"
"part36.wav",3,"conversacion"
"part37.wav",3,"conversacion"
"part38.wav",3,"conversacion"
"part39.wav",3,"conversacion"
"part40.wav",3,"conversacion"
"part41.wav",3,"conversacion"
"part42.wav",3,"conversacion"
"part43.wav",3,"conversacion"
"part44.wav",3,"conversacion"
"part45.wav",3,"conversacion"
"part46.wav",3,"conversacion"
"part47.wav",3,"conversacion"
"part48.wav",3,"conversacion"
"part49.wav",3,"conversacion"
"part50.wav",3,"conversacion"
"part51.wav",3,"conversacion"
"part52.wav",3,"conversacion"
"part53.wav",3,"conversacion"
"part54.wav",16,"idle"
"part55.wav",16,"idle"
"part56.wav",16,"idle"
"part57.wav",16,"idle"
"part58.wav",16,"idle"
"part59.wav",16,"idle"
"part60.wav",16,"idle"
"part61.wav",16,"idle"
"part62.wav",16,"idle"
"part63.wav",16,"idle"
"part64.wav",16,"idle"
"part65.wav",16,"idle"
"part66.wav",16,"idle"
"part67.wav",16,"idle"
"part68.wav",16,"idle"
"part69.wav",16,"idle"
"part70.wav",16,"idle"
"part71.wav",16,"idle"
"part72.wav",16,"idle"
"part73.wav",16,"idle"
"part74.wav",16,"idle"
"part75.wav",16,"idle"
"part76.wav",16,"idle"
"part77.wav",16,"idle"
"part78.wav",16,"idle"
"part79.wav",16,"idle"
"part80.wav",16,"idle"
"part81.wav",1,"aspirador"
"part82.wav",1,"aspirador"
"part83.wav",1,"aspirador"
"part84.wav",1,"aspirador"
"part85.wav",1,"aspirador"
"part86.wav",1,"aspirador"
"part87.wav",1,"aspirador"
"part88.wav",1,"aspirador"
"part89.wav",1,"aspirador"
"part90.wav",1,"aspirador"
"part91.wav",1,"aspirador"
"part92.wav",1,"aspirador"
"part93.wav",1,"aspirador"
"part94.wav",1,"aspirador"
"part95.wav",1,"aspirador"
"part96.wav",1,"aspirador"
"part97.wav",1,"aspirador"
"part98.wav",1,"aspirador"
"part99.wav",1,"aspirador"
"part100.wav",1,"aspirador"
"part101.wav",1,"aspirador"
"part102.wav",1,"aspirador"
"part103.wav",1,"aspirador"
"part104.wav",1,"aspirador"
"part105.wav",1,"aspirador"
"part106.wav",1,"aspirador"
"part107.wav",1,"aspirador"
"part108.wav",1,"aspirador"
"part109.wav",1,"aspirador"
"part110.wav",1,"aspirador"
"part111.wav",1,"aspirador"
"part112.wav",1,"aspirador"
"part113.wav",1,"aspirador"
"part114.wav",1,"aspirador"
"part115.wav",1,"aspirador"
"part116.wav",1,"aspirador"
"part117.wav",1,"aspirador"
"part118.wav",1,"aspirador"
"part119.wav",1,"aspirador"
"part120.wav",1,"aspirador"
"part121.wav",1,"aspirador"
"part122.wav",1,"aspirador"
"part123.wav",1,"aspirador"
"part124.wav",1,"aspirador"
"part125.wav",1,"aspirador"
"part126.wav",1,"aspirador"
"part127.wav",1,"aspirador"
"part128.wav",1,"aspirador"
"part129.wav",1,"aspirador"
"part130.wav",1,"aspirador"
"part131.wav",1,"aspirador"
"part132.wav",16,"idle"
"part133.wav",16,"idle"
"part134.wav",16,"idle"
"part135.wav",16,"idle"
"part136.wav",16,"idle"
"part137.wav",16,"idle"
"part138.wav",16,"idle"
"part139.wav",16,"idle"
"part140.wav",16,"idle"
"part141.wav",16,"idle"
"part142.wav",16,"idle"
"part143.wav",16,"idle"
"part144.wav",12,"persiana"
"part145.wav",12,"persiana"
"part146.wav",12,"persiana"
"part147.wav",12,"persiana"
"part148.wav",12,"persiana"
"part149.wav",12,"persiana"
"part150.wav",12,"persiana"
"part151.wav",12,"persiana"
"part152.wav",12,"persiana"
"part153.wav",12,"persiana"
"part154.wav",16,"idle"
"part155.wav",16,"idle"
"part156.wav",16,"idle"
"part157.wav",16,"idle"
"part158.wav",16,"idle"
"part159.wav",16,"idle"
"part160.wav",16,"idle"
"part161.wav",16,"idle"
"part162.wav",16,"idle"
"part163.wav",16,"idle"
"part164.wav",14,"telefono"
"part165.wav",14,"telefono"
"part166.wav",14,"telefono"
"part167.wav",14,"telefono"
"part168.wav",14,"telefono"
"part169.wav",14,"telefono"
"part170.wav",14,"telefono"
"part171.wav",14,"telefono"
"part172.wav",14,"telefono"
"part173.wav",14,"telefono"
"part174.wav",16,"idle"
"part175.wav",16,"idle"
"part176.wav",16,"idle"
"part177.wav",16,"idle"
"part178.wav",16,"idle"
"part179.wav",16,"idle"
"part180.wav",16,"idle"
