name,target,category
"part1.wav",15,"timbre"
"part2.wav",15,"timbre"
"part3.wav",16,"idle"
"part4.wav",16,"idle"
"part5.wav",16,"idle"
"part6.wav",16,"idle"
"part7.wav",16,"idle"
"part8.wav",16,"idle"
"part9.wav",16,"idle"
"part10.wav",16,"idle"
"part11.wav",16,"idle"
"part12.wav",16,"idle"
"part13.wav",16,"idle"
"part14.wav",16,"idle"
"part15.wav",16,"idle"
"part16.wav",16,"idle"
"part17.wav",16,"idle"
"part18.wav",16,"idle"
"part19.wav",16,"idle"
"part20.wav",13,"puerta"
"part21.wav",13,"puerta"
"part22.wav",13,"puerta"
"part23.wav",16,"idle"
"part24.wav",16,"idle"
"part25.wav",16,"idle"
"part26.wav",16,"idle"
"part27.wav",16,"idle"
"part28.wav",16,"idle"
"part29.wav",16,"idle"
"part30.wav",16,"idle"
"part31.wav",16,"idle"
"part32.wav",16,"idle"
"part33.wav",16,"idle"
"part34.wav",16,"idle"
"part35.wav",16,"idle"
"part36.wav",16,"idle"
"part37.wav",16,"idle"
"part38.wav",16,"idle"
"part39.wav",16,"idle"
"part40.wav",16,"idle"
"part41.wav",3,"conversacion"
"part42.wav",3,"conversacion"
"part43.wav",3,"conversacion"
"part44.wav",3,"conversacion"
"part45.wav",3,"conversacion"
"part46.wav",3,"conversacion"
"part47.wav",3,"conversacion"
"part48.wav",3,"conversacion"
"part49.wav",3,"conversacion"
"part50.wav",3,"conversacion"
"part51.wav",3,"conversacion"
"part52.wav",3,"conversacion"
"part53.wav",3,"conversacion"
"part54.wav",3,"conversacion"
"part55.wav",3,"conversacion"
"part56.wav",3,"conversacion"
"part57.wav",3,"conversacion"
"part58.wav",3,"conversacion"
"part59.wav",3,"conversacion"
"part60.wav",3,"conversacion"
"part61.wav",3,"conversacion"
"part62.wav",3,"conversacion"
"part63.wav",3,"conversacion"
"part64.wav",3,"conversacion"
"part65.wav",3,"conversacion"
"part66.wav",3,"conversacion"
"part67.wav",3,"conversacion"
"part68.wav",3,"conversacion"
"part69.wav",3,"conversacion"
"part70.wav",3,"conversacion"
"part71.wav",3,"conversacion"
"part72.wav",3,"conversacion"
"part73.wav",3,"conversacion"
"part74.wav",3,"conversacion"
"part75.wav",16,"idle"
"part76.wav",16,"idle"
"part77.wav",16,"idle"
"part78.wav",16,"idle"
"part79.wav",16,"idle"
"part80.wav",4,"cubiertos_sartenes"
"part81.wav",4,"cubiertos_sartenes"
"part82.wav",4,"cubiertos_sartenes"
"part83.wav",4,"cubiertos_sartenes"
"part84.wav",4,"cubiertos_sartenes"
